Epoch,Iteration,Block,Sample Index,Rank,Row Index,Channel Index
0,0,0,0,1,100,59
0,0,0,0,2,121,59
0,0,0,0,3,14,59
0,0,0,0,4,247,9
0,0,0,0,5,304,59
0,0,1,0,1,195,249
0,0,1,0,2,11,249
0,0,1,0,3,43,249
0,0,1,0,4,219,349
0,0,1,0,5,347,149
0,0,2,0,1,190,309
0,0,2,0,2,190,210
0,0,2,0,3,231,265
0,0,2,0,4,381,20
0,0,2,0,5,190,248
0,0,3,0,1,84,169
0,0,3,0,2,87,346
0,0,3,0,3,4,169
0,0,3,0,4,4,285
0,0,3,0,5,355,346
0,0,4,0,1,299,99
0,0,4,0,2,283,99
0,0,4,0,3,57,241
0,0,4,0,4,283,156
0,0,4,0,5,299,359
0,0,5,0,1,283,213
0,0,5,0,2,283,369
0,0,5,0,3,87,369
0,0,5,0,4,299,369
0,0,5,0,5,215,369
0,0,6,0,1,283,45
0,0,6,0,2,196,45
0,0,6,0,3,283,129
0,0,6,0,4,289,22
0,0,6,0,5,177,129
0,0,7,0,1,196,132
0,0,7,0,2,219,144
0,0,7,0,3,283,120
0,0,7,0,4,283,132
0,0,7,0,5,219,158
0,0,8,0,1,150,297
0,0,8,0,2,219,222
0,0,8,0,3,233,127
0,0,8,0,4,31,127
0,0,8,0,5,102,127
0,0,9,0,1,150,259
0,0,9,0,2,150,134
0,0,9,0,3,87,259
0,0,9,0,4,150,154
0,0,9,0,5,313,212
0,0,10,0,1,150,83
0,0,10,0,2,87,83
0,0,10,0,3,88,83
0,0,10,0,4,87,314
0,0,10,0,5,49,32
0,0,11,0,1,87,140
0,0,11,0,2,150,140
0,0,11,0,3,313,140
0,0,11,0,4,204,140
0,0,11,0,5,52,140
0,10000,0,0,1,106,59
0,10000,0,0,2,333,59
0,10000,0,0,3,333,4
0,10000,0,0,4,333,228
0,10000,0,0,5,305,59
0,10000,1,0,1,326,349
0,10000,1,0,2,274,249
0,10000,1,0,3,274,307
0,10000,1,0,4,274,85
0,10000,1,0,5,326,327
0,10000,2,0,1,248,143
0,10000,2,0,2,307,143
0,10000,2,0,3,15,143
0,10000,2,0,4,15,154
0,10000,2,0,5,274,143
0,10000,3,0,1,73,382
0,10000,3,0,2,316,382
0,10000,3,0,3,351,156
0,10000,3,0,4,248,382
0,10000,3,0,5,15,346
0,10000,4,0,1,15,225
0,10000,4,0,2,15,155
0,10000,4,0,3,274,90
0,10000,4,0,4,274,155
0,10000,4,0,5,15,24
0,10000,5,0,1,76,315
0,10000,5,0,2,15,369
0,10000,5,0,3,76,256
0,10000,5,0,4,15,256
0,10000,5,0,5,15,241
0,10000,6,0,1,274,45
0,10000,6,0,2,274,165
0,10000,6,0,3,165,45
0,10000,6,0,4,274,180
0,10000,6,0,5,240,45
0,10000,7,0,1,321,158
0,10000,7,0,2,165,202
0,10000,7,0,3,321,4
0,10000,7,0,4,76,158
0,10000,7,0,5,355,202
0,10000,8,0,1,321,130
0,10000,8,0,2,321,73
0,10000,8,0,3,165,130
0,10000,8,0,4,321,372
0,10000,8,0,5,165,372
0,10000,9,0,1,240,211
0,10000,9,0,2,321,211
0,10000,9,0,3,240,160
0,10000,9,0,4,240,79
0,10000,9,0,5,321,160
0,10000,10,0,1,240,83
0,10000,10,0,2,197,83
0,10000,10,0,3,237,83
0,10000,10,0,4,15,83
0,10000,10,0,5,279,83
0,10000,11,0,1,240,242
0,10000,11,0,2,240,84
0,10000,11,0,3,240,70
0,10000,11,0,4,279,242
0,10000,11,0,5,165,242
0,0,0,0,1,304,59
0,0,0,0,2,14,59
0,0,0,0,3,150,59
0,0,0,0,4,222,81
0,0,0,0,5,247,81
0,0,1,0,1,195,249
0,0,1,0,2,11,249
0,0,1,0,3,51,239
0,0,1,0,4,43,249
0,0,1,0,5,219,349
0,0,2,0,1,190,309
0,0,2,0,2,190,210
0,0,2,0,3,57,13
0,0,2,0,4,56,242
0,0,2,0,5,381,20
0,0,3,0,1,87,346
0,0,3,0,2,203,169
0,0,3,0,3,57,169
0,0,3,0,4,87,382
0,0,3,0,5,87,285
0,0,4,0,1,57,241
0,0,4,0,2,283,99
0,0,4,0,3,299,99
0,0,4,0,4,283,156
0,0,4,0,5,336,304
0,0,5,0,1,283,213
0,0,5,0,2,283,369
0,0,5,0,3,87,369
0,0,5,0,4,299,369
0,0,5,0,5,299,213
0,0,6,0,1,283,45
0,0,6,0,2,196,45
0,0,6,0,3,283,129
0,0,6,0,4,177,129
0,0,6,0,5,150,297
0,0,7,0,1,283,120
0,0,7,0,2,283,187
0,0,7,0,3,196,132
0,0,7,0,4,283,132
0,0,7,0,5,219,144
0,0,8,0,1,233,127
0,0,8,0,2,150,297
0,0,8,0,3,31,127
0,0,8,0,4,110,256
0,0,8,0,5,219,222
0,0,9,0,1,150,259
0,0,9,0,2,150,134
0,0,9,0,3,87,259
0,0,9,0,4,313,212
0,0,9,0,5,150,154
0,0,10,0,1,150,83
0,0,10,0,2,87,83
0,0,10,0,3,87,314
0,0,10,0,4,228,21
0,0,10,0,5,49,32
0,0,11,0,1,87,140
0,0,11,0,2,150,140
0,0,11,0,3,313,140
0,0,11,0,4,52,140
0,0,11,0,5,204,140
