Epoch,Iteration,Block,Sample Index,Rank,Row Index,Channel Index
0,0,11,0,1,1044,353
0,0,11,0,2,1044,80
0,0,11,0,3,1044,252
0,0,11,0,4,1044,209
0,0,11,0,5,1044,86
0,0,10,0,1,861,252
0,0,10,0,2,1096,209
0,0,10,0,3,872,375
0,0,10,0,4,872,252
0,0,10,0,5,1096,252
0,0,9,0,1,1079,298
0,0,9,0,2,1079,252
0,0,9,0,3,1079,105
0,0,9,0,4,985,252
0,0,9,0,5,985,334
0,0,8,0,1,811,209
0,0,8,0,2,964,23
0,0,8,0,3,811,233
0,0,8,0,4,1141,209
0,0,8,0,5,811,340
0,0,7,0,1,1025,140
0,0,7,0,2,1025,18
0,0,7,0,3,1025,252
0,0,7,0,4,1025,55
0,0,7,0,5,1025,351
0,0,6,0,1,1006,55
0,0,6,0,2,1014,55
0,0,6,0,3,1006,140
0,0,6,0,4,1014,140
0,0,6,0,5,936,140
0,0,5,0,1,977,55
0,0,5,0,2,1127,55
0,0,5,0,3,1064,55
0,0,5,0,4,977,140
0,0,5,0,5,977,80
0,0,4,0,1,801,140
0,0,4,0,2,947,140
0,0,4,0,3,946,140
0,0,4,0,4,799,140
0,0,4,0,5,1020,179
0,0,3,0,1,1106,140
0,0,3,0,2,815,140
0,0,3,0,3,1055,140
0,0,3,0,4,931,140
0,0,3,0,5,901,140
0,0,2,0,1,951,97
0,0,2,0,2,951,102
0,0,2,0,3,1025,126
0,0,2,0,4,1094,126
0,0,2,0,5,951,126
0,0,1,0,1,1039,229
0,0,1,0,2,852,97
0,0,1,0,3,967,97
0,0,1,0,4,790,97
0,0,1,0,5,1075,81
0,0,0,0,1,64,0
0,0,0,0,2,64,1
0,0,0,0,3,64,2
0,0,0,0,4,64,3
0,0,0,0,5,64,4
0,200,11,0,1,1028,236
0,200,11,0,2,908,236
0,200,11,0,3,1120,84
0,200,11,0,4,815,84
0,200,11,0,5,1120,353
0,200,10,0,1,861,84
0,200,10,0,2,1111,84
0,200,10,0,3,1018,84
0,200,10,0,4,861,236
0,200,10,0,5,1018,209
0,200,9,0,1,1006,84
0,200,9,0,2,1122,84
0,200,9,0,3,890,84
0,200,9,0,4,961,84
0,200,9,0,5,1021,84
0,200,8,0,1,813,209
0,200,8,0,2,857,273
0,200,8,0,3,828,209
0,200,8,0,4,830,209
0,200,8,0,5,948,84
0,200,7,0,1,995,236
0,200,7,0,2,947,236
0,200,7,0,3,995,97
0,200,7,0,4,947,84
0,200,7,0,5,815,161
0,200,6,0,1,878,140
0,200,6,0,2,661,229
0,200,6,0,3,1034,140
0,200,6,0,4,1070,140
0,200,6,0,5,878,55
0,200,5,0,1,1069,97
0,200,5,0,2,906,140
0,200,5,0,3,906,80
0,200,5,0,4,1127,80
0,200,5,0,5,1069,229
0,200,4,0,1,449,229
0,200,4,0,2,1053,140
0,200,4,0,3,887,140
0,200,4,0,4,1048,140
0,200,4,0,5,990,140
0,200,3,0,1,1080,140
0,200,3,0,2,1072,140
0,200,3,0,3,830,140
0,200,3,0,4,1094,140
0,200,3,0,5,1035,140
0,200,2,0,1,809,97
0,200,2,0,2,897,97
0,200,2,0,3,832,97
0,200,2,0,4,815,97
0,200,2,0,5,350,4
0,200,1,0,1,947,229
0,200,1,0,2,1031,229
0,200,1,0,3,947,97
0,200,1,0,4,793,97
0,200,1,0,5,1023,97
0,200,0,0,1,859,229
0,200,0,0,2,819,229
0,200,0,0,3,1039,229
0,200,0,0,4,859,97
0,200,0,0,5,842,229
0,400,11,0,1,990,271
0,400,11,0,2,990,229
0,400,11,0,3,990,11
0,400,11,0,4,990,209
0,400,11,0,5,990,289
0,400,10,0,1,842,271
0,400,10,0,2,842,23
0,400,10,0,3,842,97
0,400,10,0,4,842,168
0,400,10,0,5,842,61
0,400,9,0,1,966,298
0,400,9,0,2,1107,298
0,400,9,0,3,771,271
0,400,9,0,4,966,233
0,400,9,0,5,977,97
0,400,8,0,1,1042,23
0,400,8,0,2,1049,209
0,400,8,0,3,1049,23
0,400,8,0,4,834,97
0,400,8,0,5,834,170
0,400,7,0,1,1131,170
0,400,7,0,2,874,170
0,400,7,0,3,775,170
0,400,7,0,4,1131,97
0,400,7,0,5,900,372
0,400,6,0,1,931,55
0,400,6,0,2,931,140
0,400,6,0,3,1132,97
0,400,6,0,4,931,271
0,400,6,0,5,1060,97
0,400,5,0,1,942,97
0,400,5,0,2,1069,97
0,400,5,0,3,1019,55
0,400,5,0,4,912,97
0,400,5,0,5,3,145
0,400,4,0,1,820,168
0,400,4,0,2,820,140
0,400,4,0,3,985,168
0,400,4,0,4,847,168
0,400,4,0,5,820,55
0,400,3,0,1,980,97
0,400,3,0,2,980,229
0,400,3,0,3,824,229
0,400,3,0,4,963,229
0,400,3,0,5,783,229
0,400,2,0,1,911,229
0,400,2,0,2,994,229
0,400,2,0,3,884,229
0,400,2,0,4,978,229
0,400,2,0,5,911,97
0,400,1,0,1,1146,229
0,400,1,0,2,1074,229
0,400,1,0,3,986,229
0,400,1,0,4,982,229
0,400,1,0,5,1074,97
0,400,0,0,1,558,229
0,400,0,0,2,535,229
0,400,0,0,3,522,229
0,400,0,0,4,558,97
0,400,0,0,5,523,229
