Epoch,Iteration,Block,Sample Index,Rank,Row Index,Channel Index
0,0,11,0,1,6,359
0,0,11,0,2,5,359
0,0,11,0,3,980,359
0,0,11,0,4,1229,315
0,0,11,0,5,613,165
0,0,10,0,1,1305,353
0,0,10,0,2,1305,182
0,0,10,0,3,1532,252
0,0,10,0,4,1305,165
0,0,10,0,5,1305,109
0,0,9,0,1,1114,252
0,0,9,0,2,1085,328
0,0,9,0,3,1072,252
0,0,9,0,4,520,252
0,0,9,0,5,827,252
0,0,8,0,1,1363,121
0,0,8,0,2,1363,252
0,0,8,0,3,1363,340
0,0,8,0,4,1363,105
0,0,8,0,5,200,273
0,0,7,0,1,1480,252
0,0,7,0,2,544,252
0,0,7,0,3,935,108
0,0,7,0,4,1256,367
0,0,7,0,5,975,18
0,0,6,0,1,898,18
0,0,6,0,2,898,252
0,0,6,0,3,753,18
0,0,6,0,4,898,55
0,0,6,0,5,753,252
0,0,5,0,1,1125,140
0,0,5,0,2,1453,252
0,0,5,0,3,676,55
0,0,5,0,4,1125,55
0,0,5,0,5,1125,74
0,0,4,0,1,755,140
0,0,4,0,2,755,55
0,0,4,0,3,692,140
0,0,4,0,4,755,37
0,0,4,0,5,397,140
0,0,3,0,1,230,37
0,0,3,0,2,1332,140
0,0,3,0,3,890,162
0,0,3,0,4,657,37
0,0,3,0,5,786,37
0,0,2,0,1,582,37
0,0,2,0,2,156,377
0,0,2,0,3,86,140
0,0,2,0,4,1311,37
0,0,2,0,5,326,37
0,0,1,0,1,1411,126
0,0,1,0,2,1411,111
0,0,1,0,3,1411,81
0,0,1,0,4,1411,54
0,0,1,0,5,687,126
0,0,0,0,1,1447,97
0,0,0,0,2,593,97
0,0,0,0,3,169,170
0,0,0,0,4,1447,291
0,0,0,0,5,413,97
0,200,11,0,1,1287,80
0,200,11,0,2,1287,222
0,200,11,0,3,1287,37
0,200,11,0,4,1287,353
0,200,11,0,5,1287,69
0,200,10,0,1,1054,353
0,200,10,0,2,197,353
0,200,10,0,3,47,353
0,200,10,0,4,1506,353
0,200,10,0,5,724,273
0,200,9,0,1,585,362
0,200,9,0,2,52,252
0,200,9,0,3,1519,252
0,200,9,0,4,52,353
0,200,9,0,5,1519,84
0,200,8,0,1,170,26
0,200,8,0,2,170,138
0,200,8,0,3,998,273
0,200,8,0,4,357,273
0,200,8,0,5,170,12
0,200,7,0,1,246,258
0,200,7,0,2,1387,26
0,200,7,0,3,1365,273
0,200,7,0,4,66,273
0,200,7,0,5,1451,26
0,200,6,0,1,763,59
0,200,6,0,2,958,140
0,200,6,0,3,758,269
0,200,6,0,4,763,269
0,200,6,0,5,763,344
0,200,5,0,1,567,140
0,200,5,0,2,756,273
0,200,5,0,3,756,75
0,200,5,0,4,1193,140
0,200,5,0,5,1063,138
0,200,4,0,1,958,140
0,200,4,0,2,1131,140
0,200,4,0,3,222,109
0,200,4,0,4,536,140
0,200,4,0,5,877,140
0,200,3,0,1,367,140
0,200,3,0,2,1529,140
0,200,3,0,3,1412,74
0,200,3,0,4,1529,377
0,200,3,0,5,1395,140
0,200,2,0,1,1383,35
0,200,2,0,2,783,35
0,200,2,0,3,1100,97
0,200,2,0,4,138,35
0,200,2,0,5,1041,35
0,200,1,0,1,680,371
0,200,1,0,2,680,346
0,200,1,0,3,680,97
0,200,1,0,4,680,243
0,200,1,0,5,723,97
0,200,0,0,1,1176,371
0,200,0,0,2,1424,317
0,200,0,0,3,1176,145
0,200,0,0,4,1176,209
0,200,0,0,5,1439,145
0,400,11,0,1,1462,359
0,400,11,0,2,1462,52
0,400,11,0,3,1448,359
0,400,11,0,4,1462,191
0,400,11,0,5,1077,359
0,400,10,0,1,301,359
0,400,10,0,2,301,194
0,400,10,0,3,301,372
0,400,10,0,4,1285,372
