Epoch,Iteration,Block,Sample Index,Rank,Row Index,Channel Index
0,0,0,0,1,195,7
0,0,0,0,2,59,7
0,0,0,0,3,146,7
0,0,0,0,4,10,7
0,0,0,0,5,9,7
0,0,0,1,1,75,306
0,0,0,1,2,187,59
0,0,0,1,3,75,297
0,0,0,1,4,90,298
0,0,0,1,5,70,306
0,0,0,2,1,80,218
0,0,0,2,2,25,306
0,0,0,2,3,80,228
0,0,0,2,4,127,218
0,0,0,2,5,30,305
0,0,0,3,1,93,14
0,0,0,3,2,151,14
0,0,0,3,3,77,14
0,0,0,3,4,178,14
0,0,0,3,5,189,14
0,0,0,4,1,141,228
0,0,0,4,2,59,228
0,0,0,4,3,45,228
0,0,0,4,4,165,228
0,0,0,4,5,113,262
0,0,0,5,1,97,218
0,0,0,5,2,48,306
0,0,0,5,3,134,306
0,0,0,5,4,48,305
0,0,0,5,5,139,306
0,0,0,6,1,175,298
0,0,0,6,2,106,218
0,0,0,6,3,59,228
0,0,0,6,4,188,218
0,0,0,6,5,42,306
0,0,0,7,1,42,218
0,0,0,7,2,74,218
0,0,0,7,3,88,218
0,0,0,7,4,158,218
0,0,0,7,5,33,298
0,0,0,8,1,182,218
0,0,0,8,2,143,218
0,0,0,8,3,160,218
0,0,0,8,4,165,298
0,0,0,8,5,7,306
0,0,0,9,1,78,59
0,0,0,9,2,114,59
0,0,0,9,3,105,59
0,0,0,9,4,30,59
0,0,0,9,5,31,59
0,0,0,10,1,30,59
0,0,0,10,2,58,59
0,0,0,10,3,175,59
0,0,0,10,4,84,59
0,0,0,10,5,112,59
0,0,0,11,1,165,298
0,0,0,11,2,128,298
0,0,0,11,3,160,218
0,0,0,11,4,7,306
0,0,0,11,5,42,306
0,0,0,12,1,74,218
0,0,0,12,2,42,218
0,0,0,12,3,88,218
0,0,0,12,4,57,298
0,0,0,12,5,88,207
0,0,0,13,1,175,298
0,0,0,13,2,188,218
0,0,0,13,3,106,218
0,0,0,13,4,59,228
0,0,0,13,5,164,298
0,0,0,14,1,97,218
0,0,0,14,2,169,218
0,0,0,14,3,139,306
0,0,0,14,4,43,306
0,0,0,14,5,89,306
0,0,0,15,1,98,228
0,0,0,15,2,182,228
0,0,0,15,3,141,228
0,0,0,15,4,190,228
0,0,0,15,5,154,306
0,0,0,16,1,86,59
0,0,0,16,2,178,59
0,0,0,16,3,193,59
0,0,0,16,4,178,14
0,0,0,16,5,186,291
0,0,0,17,1,25,306
0,0,0,17,2,80,228
0,0,0,17,3,80,218
0,0,0,17,4,127,218
0,0,0,17,5,138,218
0,0,0,18,1,90,298
0,0,0,18,2,70,306
0,0,0,18,3,85,306
0,0,0,18,4,69,9
0,0,0,18,5,85,297
0,0,0,19,1,195,7
0,0,0,19,2,169,7
0,0,0,19,3,134,7
0,0,0,19,4,146,7
0,0,0,19,5,140,228
0,0,1,0,1,12,349
0,0,1,0,2,69,349
0,0,1,0,3,13,349
0,0,1,0,4,101,249
0,0,1,0,5,38,349
0,0,1,1,1,40,349
0,0,1,1,2,178,349
0,0,1,1,3,134,349
0,0,1,1,4,15,138
0,0,1,1,5,20,349
0,0,1,2,1,166,249
0,0,1,2,2,80,249
0,0,1,2,3,65,249
0,0,1,2,4,50,249
0,0,1,2,5,57,249
0,0,1,3,1,126,349
0,0,1,3,2,181,349
0,0,1,3,3,196,349
0,0,1,3,4,129,349
0,0,1,3,5,130,349
0,0,1,4,1,77,149
0,0,1,4,2,26,249
0,0,1,4,3,186,239
0,0,1,4,4,36,349
0,0,1,4,5,73,195
0,0,1,5,1,139,327
0,0,1,5,2,140,327
0,0,1,5,3,68,327
0,0,1,5,4,44,327
0,0,1,5,5,43,327
0,0,1,6,1,192,349
0,0,1,6,2,165,349
0,0,1,6,3,154,349
0,0,1,6,4,92,349
0,0,1,6,5,192,327
0,0,1,7,1,136,249
0,0,1,7,2,171,249
0,0,1,7,3,113,249
0,0,1,7,4,149,249
0,0,1,7,5,76,249
0,0,1,8,1,139,327
0,0,1,8,2,9,327
0,0,1,8,3,10,327
0,0,1,8,4,11,327
0,0,1,8,5,12,327
0,0,1,9,1,154,349
0,0,1,9,2,197,349
0,0,1,9,3,186,349
0,0,1,9,4,32,349
0,0,1,9,5,182,349
0,0,1,10,1,154,349
0,0,1,10,2,186,349
0,0,1,10,3,197,349
0,0,1,10,4,199,349
0,0,1,10,5,200,349
0,0,1,11,1,124,2
0,0,1,11,2,9,327
0,0,1,11,3,10,327
0,0,1,11,4,11,327
0,0,1,11,5,12,327
0,0,1,12,1,189,327
0,0,1,12,2,171,249
0,0,1,12,3,46,249
0,0,1,12,4,115,249
0,0,1,12,5,109,249
0,0,1,13,1,90,349
0,0,1,13,2,107,349
0,0,1,13,3,165,349
0,0,1,13,4,191,349
0,0,1,13,5,174,349
0,0,1,14,1,139,327
0,0,1,14,2,59,327
0,0,1,14,3,140,327
0,0,1,14,4,66,327
0,0,1,14,5,136,234
0,0,1,15,1,26,249
0,0,1,15,2,154,249
0,0,1,15,3,141,249
0,0,1,15,4,114,249
0,0,1,15,5,54,249
0,0,1,16,1,126,349
0,0,1,16,2,130,349
0,0,1,16,3,183,349
0,0,1,16,4,182,349
0,0,1,16,5,196,349
0,0,1,17,1,65,249
0,0,1,17,2,166,249
0,0,1,17,3,39,249
0,0,1,17,4,80,249
0,0,1,17,5,42,249
0,0,1,18,1,12,349
0,0,1,18,2,14,195
0,0,1,18,3,191,82
0,0,1,18,4,178,349
0,0,1,18,5,38,195
0,0,1,19,1,152,249
0,0,1,19,2,131,249
0,0,1,19,3,74,249
0,0,1,19,4,65,249
0,0,1,19,5,125,249
0,0,2,0,1,48,20
0,0,2,0,2,82,20
0,0,2,0,3,107,20
0,0,2,0,4,95,20
0,0,2,0,5,138,20
0,0,2,1,1,173,13
0,0,2,1,2,199,13
0,0,2,1,3,52,13
0,0,2,1,4,170,13
