Epoch,Iteration,Block,Top1 Mean,Top1 Std,Top3 Mean,Top3 Std,Top1% Mean,Top1% Std,Median Mean,Median Std,Sample Mean (All),Sample Min
0,0,0,0.02551551,0.00000000,0.02551533,0.00000000,0.02538635,0.00000000,0.01272320,0.00000000,0.01273605,0.01273605
0,0,1,0.02551549,0.00000000,0.02551541,0.00000000,0.02538904,0.00000000,0.01279523,0.00000000,0.01278183,0.01278183
0,0,2,0.02551549,0.00000000,0.02551528,0.00000000,0.02538799,0.00000000,0.01277709,0.00000000,0.01276621,0.01276621
0,0,3,0.02551551,0.00000000,0.02551547,0.00000000,0.02538662,0.00000000,0.01275812,0.00000000,0.01275903,0.01275903
0,0,4,0.02551548,0.00000000,0.02551538,0.00000000,0.02538684,0.00000000,0.01275604,0.00000000,0.01275522,0.01275522
0,0,5,0.02551546,0.00000000,0.02551534,0.00000000,0.02538800,0.00000000,0.01277365,0.00000000,0.01275900,0.01275900
0,0,6,0.02551548,0.00000000,0.02551542,0.00000000,0.02538577,0.00000000,0.01273713,0.00000000,0.01274550,0.01274550
0,0,7,0.02551552,0.00000000,0.02551544,0.00000000,0.02538838,0.00000000,0.01271550,0.00000000,0.01273767,0.01273767
0,0,8,0.02551550,0.00000000,0.02551543,0.00000000,0.02538790,0.00000000,0.01275137,0.00000000,0.01275061,0.01275061
0,0,9,0.02551552,0.00000000,0.02551542,0.00000000,0.02538983,0.00000000,0.01276460,0.00000000,0.01275840,0.01275840
0,0,10,0.02551550,0.00000000,0.02551546,0.00000000,0.02538763,0.00000000,0.01276883,0.00000000,0.01277551,0.01277551
0,0,11,0.02551549,0.00000000,0.02551531,0.00000000,0.02539092,0.00000000,0.01273918,0.00000000,0.01275006,0.01275006
0,200,0,0.02554739,0.00000000,0.02554462,0.00000000,0.02538668,0.00000000,0.01272286,0.00000000,0.01273585,0.01273585
0,200,1,0.02555309,0.00000000,0.02554839,0.00000000,0.02538906,0.00000000,0.01279432,0.00000000,0.01278162,0.01278162
0,200,2,0.02556323,0.00000000,0.02555012,0.00000000,0.02538791,0.00000000,0.01277740,0.00000000,0.01276603,0.01276603
0,200,3,0.02556401,0.00000000,0.02555631,0.00000000,0.02538650,0.00000000,0.01275736,0.00000000,0.01275882,0.01275882
0,200,4,0.02555337,0.00000000,0.02554606,0.00000000,0.02538722,0.00000000,0.01275539,0.00000000,0.01275502,0.01275502
0,200,5,0.02555257,0.00000000,0.02554867,0.00000000,0.02538832,0.00000000,0.01277459,0.00000000,0.01275880,0.01275880
0,200,6,0.02555897,0.00000000,0.02554609,0.00000000,0.02538614,0.00000000,0.01273679,0.00000000,0.01274531,0.01274531
0,200,7,0.02555719,0.00000000,0.02555097,0.00000000,0.02538878,0.00000000,0.01271682,0.00000000,0.01273744,0.01273744
0,200,8,0.02555848,0.00000000,0.02554696,0.00000000,0.02538831,0.00000000,0.01275080,0.00000000,0.01275039,0.01275039
0,200,9,0.02557633,0.00000000,0.02555275,0.00000000,0.02538972,0.00000000,0.01276440,0.00000000,0.01275817,0.01275817
0,200,10,0.02555504,0.00000000,0.02554852,0.00000000,0.02538776,0.00000000,0.01276821,0.00000000,0.01277528,0.01277528
0,200,11,0.02555339,0.00000000,0.02554913,0.00000000,0.02539100,0.00000000,0.01273909,0.00000000,0.01274988,0.01274988
0,400,0,0.02557961,0.00000000,0.02557139,0.00000000,0.02538730,0.00000000,0.01272219,0.00000000,0.01273563,0.01273563
0,400,1,0.02557088,0.00000000,0.02556695,0.00000000,0.02538918,0.00000000,0.01279472,0.00000000,0.01278137,0.01278137
0,400,2,0.02558102,0.00000000,0.02557268,0.00000000,0.02538833,0.00000000,0.01277701,0.00000000,0.01276580,0.01276580
0,400,3,0.02557849,0.00000000,0.02557098,0.00000000,0.02538659,0.00000000,0.01275704,0.00000000,0.01275860,0.01275860
0,400,4,0.02556951,0.00000000,0.02556393,0.00000000,0.02538790,0.00000000,0.01275582,0.00000000,0.01275481,0.01275481
0,400,5,0.02559104,0.00000000,0.02557624,0.00000000,0.02538880,0.00000000,0.01277451,0.00000000,0.01275861,0.01275861
0,400,6,0.02558055,0.00000000,0.02556759,0.00000000,0.02538623,0.00000000,0.01273678,0.00000000,0.01274513,0.01274513
0,400,7,0.02557167,0.00000000,0.02556556,0.00000000,0.02538933,0.00000000,0.01271607,0.00000000,0.01273725,0.01273725
0,400,8,0.02558128,0.00000000,0.02556840,0.00000000,0.02538833,0.00000000,0.01275048,0.00000000,0.01275019,0.01275019
0,400,9,0.02559599,0.00000000,0.02557218,0.00000000,0.02539026,0.00000000,0.01276390,0.00000000,0.01275796,0.01275796
0,400,10,0.02556991,0.00000000,0.02556689,0.00000000,0.02538819,0.00000000,0.01276795,0.00000000,0.01277510,0.01277510
0,400,11,0.02557430,0.00000000,0.02556887,0.00000000,0.02539122,0.00000000,0.01273950,0.00000000,0.01274968,0.01274968
0,600,0,0.02559637,0.00000000,0.02558639,0.00000000,0.02538766,0.00000000,0.01272212,0.00000000,0.01273541,0.01273541
0,600,1,0.02560196,0.00000000,0.02558922,0.00000000,0.02538957,0.00000000,0.01279419,0.00000000,0.01278115,0.01278115
0,600,2,0.02560351,0.00000000,0.02558737,0.00000000,0.02538857,0.00000000,0.01277685,0.00000000,0.01276558,0.01276558
0,600,3,0.02559852,0.00000000,0.02558587,0.00000000,0.02538668,0.00000000,0.01275680,0.00000000,0.01275835,0.01275835
0,600,4,0.02558625,0.00000000,0.02558252,0.00000000,0.02538869,0.00000000,0.01275584,0.00000000,0.01275458,0.01275458
0,600,5,0.02560361,0.00000000,0.02559099,0.00000000,0.02538906,0.00000000,0.01277432,0.00000000,0.01275842,0.01275842
0,600,6,0.02559989,0.00000000,0.02558881,0.00000000,0.02538682,0.00000000,0.01273668,0.00000000,0.01274492,0.01274492
0,600,7,0.02559877,0.00000000,0.02558653,0.00000000,0.02538980,0.00000000,0.01271612,0.00000000,0.01273706,0.01273706
0,600,8,0.02560354,0.00000000,0.02558646,0.00000000,0.02538884,0.00000000,0.01275097,0.00000000,0.01275000,0.01275000
0,600,9,0.02561644,0.00000000,0.02559150,0.00000000,0.02539075,0.00000000,0.01276339,0.00000000,0.01275774,0.01275774
0,600,10,0.02560873,0.00000000,0.02558875,0.00000000,0.02538878,0.00000000,0.01276692,0.00000000,0.01277487,0.01277487
0,600,11,0.02559782,0.00000000,0.02559350,0.00000000,0.02539162,0.00000000,0.01273903,0.00000000,0.01274948,0.01274948
0,800,0,0.02561376,0.00000000,0.02560311,0.00000000,0.02538809,0.00000000,0.01272178,0.00000000,0.01273518,0.01273518
0,800,1,0.02560975,0.00000000,0.02560619,0.00000000,0.02539013,0.00000000,0.01279360,0.00000000,0.01278091,0.01278091
0,800,2,0.02562004,0.00000000,0.02560078,0.00000000,0.02538891,0.00000000,0.01277683,0.00000000,0.01276537,0.01276537
0,800,3,0.02560248,0.00000000,0.02559834,0.00000000,0.02538712,0.00000000,0.01275797,0.00000000,0.01275816,0.01275816
0,800,4,0.02560007,0.00000000,0.02559745,0.00000000,0.02538951,0.00000000,0.01275552,0.00000000,0.01275436,0.01275436
0,800,5,0.02562346,0.00000000,0.02560999,0.00000000,0.02538945,0.00000000,0.01277441,0.00000000,0.01275824,0.01275824
0,800,6,0.02561518,0.00000000,0.02560601,0.00000000,0.02538742,0.00000000,0.01273666,0.00000000,0.01274471,0.01274471
0,800,7,0.02561022,0.00000000,0.02559625,0.00000000,0.02539032,0.00000000,0.01271558,0.00000000,0.01273684,0.01273684
0,800,8,0.02561616,0.00000000,0.02560007,0.00000000,0.02538926,0.00000000,0.01275029,0.00000000,0.01274980,0.01274980
0,800,9,0.02562343,0.00000000,0.02561052,0.00000000,0.02539119,0.00000000,0.01276343,0.00000000,0.01275751,0.01275751
0,800,10,0.02563325,0.00000000,0.02561025,0.00000000,0.02538923,0.00000000,0.01276678,0.00000000,0.01277466,0.01277466
0,800,11,0.02563206,0.00000000,0.02561518,0.00000000,0.02539208,0.00000000,0.01273935,0.00000000,0.01274928,0.01274928
0,1000,0,0.02563680,0.00000000,0.02562475,0.00000000,0.02538867,0.00000000,0.01272175,0.00000000,0.01273496,0.01273496
0,1000,1,0.02563723,0.00000000,0.02562289,0.00000000,0.02539061,0.00000000,0.01279273,0.00000000,0.01278067,0.01278067
0,1000,2,0.02564211,0.00000000,0.02562097,0.00000000,0.02538959,0.00000000,0.01277646,0.00000000,0.01276515,0.01276515
0,1000,3,0.02561477,0.00000000,0.02561232,0.00000000,0.02538771,0.00000000,0.01275695,0.00000000,0.01275793,0.01275793
0,1000,4,0.02562497,0.00000000,0.02561559,0.00000000,0.02539055,0.00000000,0.01275497,0.00000000,0.01275414,0.01275414
0,1000,5,0.02564008,0.00000000,0.02563571,0.00000000,0.02539031,0.00000000,0.01277280,0.00000000,0.01275803,0.01275803
0,1000,6,0.02563749,0.00000000,0.02562854,0.00000000,0.02538803,0.00000000,0.01273529,0.00000000,0.01274451,0.01274451
0,1000,7,0.02562562,0.00000000,0.02561303,0.00000000,0.02539122,0.00000000,0.01271496,0.00000000,0.01273663,0.01273663
0,1000,8,0.02563797,0.00000000,0.02562293,0.00000000,0.02538997,0.00000000,0.01275031,0.00000000,0.01274957,0.01274957
0,1000,9,0.02563304,0.00000000,0.02562269,0.00000000,0.02539161,0.00000000,0.01276419,0.00000000,0.01275729,0.01275729
0,1000,10,0.02564705,0.00000000,0.02563178,0.00000000,0.02538985,0.00000000,0.01276611,0.00000000,0.01277445,0.01277445
0,1000,11,0.02563977,0.00000000,0.02563062,0.00000000,0.02539283,0.00000000,0.01273966,0.00000000,0.01274909,0.01274909
0,1200,0,0.02565086,0.00000000,0.02563857,0.00000000,0.02538920,0.00000000,0.01272050,0.00000000,0.01273472,0.01273472
0,1200,1,0.02566491,0.00000000,0.02563555,0.00000000,0.02539111,0.00000000,0.01279371,0.00000000,0.01278046,0.01278046
0,1200,2,0.02564394,0.00000000,0.02563619,0.00000000,0.02539018,0.00000000,0.01277609,0.00000000,0.01276494,0.01276494
0,1200,3,0.02563542,0.00000000,0.02562997,0.00000000,0.02538827,0.00000000,0.01275794,0.00000000,0.01275773,0.01275773
0,1200,4,0.02564768,0.00000000,0.02563598,0.00000000,0.02539146,0.00000000,0.01275581,0.00000000,0.01275390,0.01275390
0,1200,5,0.02566393,0.00000000,0.02564505,0.00000000,0.02539110,0.00000000,0.01277318,0.00000000,0.01275777,0.01275777
0,1200,6,0.02566960,0.00000000,0.02564243,0.00000000,0.02538901,0.00000000,0.01273472,0.00000000,0.01274430,0.01274430
0,1200,7,0.02564926,0.00000000,0.02563410,0.00000000,0.02539204,0.00000000,0.01271508,0.00000000,0.01273645,0.01273645
0,1200,8,0.02565417,0.00000000,0.02563999,0.00000000,0.02539064,0.00000000,0.01275096,0.00000000,0.01274936,0.01274936
0,1200,9,0.02564559,0.00000000,0.02563831,0.00000000,0.02539257,0.00000000,0.01276448,0.00000000,0.01275708,0.01275708
0,1200,10,0.02566435,0.00000000,0.02564752,0.00000000,0.02539073,0.00000000,0.01276677,0.00000000,0.01277425,0.01277425
0,1200,11,0.02567573,0.00000000,0.02565186,0.00000000,0.02539351,0.00000000,0.01273864,0.00000000,0.01274886,0.01274886
0,1400,0,0.02567276,0.00000000,0.02565080,0.00000000,0.02538978,0.00000000,0.01272046,0.00000000,0.01273449,0.01273449
0,1400,1,0.02566899,0.00000000,0.02564214,0.00000000,0.02539167,0.00000000,0.01279342,0.00000000,0.01278022,0.01278022
0,1400,2,0.02565809,0.00000000,0.02564683,0.00000000,0.02539100,0.00000000,0.01277577,0.00000000,0.01276474,0.01276474
0,1400,3,0.02566021,0.00000000,0.02564825,0.00000000,0.02538876,0.00000000,0.01275687,0.00000000,0.01275751,0.01275751
0,1400,4,0.02566388,0.00000000,0.02565531,0.00000000,0.02539208,0.00000000,0.01275559,0.00000000,0.01275371,0.01275371
0,1400,5,0.02567371,0.00000000,0.02566113,0.00000000,0.02539212,0.00000000,0.01277242,0.00000000,0.01275756,0.01275756
0,1400,6,0.02567392,0.00000000,0.02565689,0.00000000,0.02538963,0.00000000,0.01273449,0.00000000,0.01274408,0.01274408
0,1400,7,0.02568084,0.00000000,0.02565621,0.00000000,0.02539299,0.00000000,0.01271467,0.00000000,0.01273622,0.01273622
0,1400,8,0.02567719,0.00000000,0.02565945,0.00000000,0.02539126,0.00000000,0.01275126,0.00000000,0.01274915,0.01274915
0,1400,9,0.02566758,0.00000000,0.02565785,0.00000000,0.02539349,0.00000000,0.01276357,0.00000000,0.01275686,0.01275686
0,1400,10,0.02568020,0.00000000,0.02566502,0.00000000,0.02539145,0.00000000,0.01276621,0.00000000,0.01277402,0.01277402
0,1400,11,0.02572438,0.00000000,0.02567923,0.00000000,0.02539456,0.00000000,0.01273900,0.00000000,0.01274866,0.01274866
0,1600,0,0.02567038,0.00000000,0.02565948,0.00000000,0.02539030,0.00000000,0.01271995,0.00000000,0.01273426,0.01273426
0,1600,1,0.02569797,0.00000000,0.02565696,0.00000000,0.02539205,0.00000000,0.01279271,0.00000000,0.01278001,0.01278001
0,1600,2,0.02566567,0.00000000,0.02566222,0.00000000,0.02539142,0.00000000,0.01277572,0.00000000,0.01276451,0.01276451
0,1600,3,0.02566595,0.00000000,0.02565897,0.00000000,0.02538948,0.00000000,0.01275773,0.00000000,0.01275728,0.01275728
0,1600,4,0.02569531,0.00000000,0.02567653,0.00000000,0.02539291,0.00000000,0.01275495,0.00000000,0.01275351,0.01275351
0,1600,5,0.02569008,0.00000000,0.02567672,0.00000000,0.02539260,0.00000000,0.01277208,0.00000000,0.01275735,0.01275735
0,1600,6,0.02569146,0.00000000,0.02567606,0.00000000,0.02539010,0.00000000,0.01273478,0.00000000,0.01274389,0.01274389
0,1600,7,0.02567598,0.00000000,0.02566651,0.00000000,0.02539391,0.00000000,0.01271243,0.00000000,0.01273601,0.01273601
0,1600,8,0.02569173,0.00000000,0.02567963,0.00000000,0.02539192,0.00000000,0.01275025,0.00000000,0.01274896,0.01274896
0,1600,9,0.02569250,0.00000000,0.02568029,0.00000000,0.02539387,0.00000000,0.01276229,0.00000000,0.01275665,0.01275665
0,1600,10,0.02572399,0.00000000,0.02570012,0.00000000,0.02539222,0.00000000,0.01276722,0.00000000,0.01277381,0.01277381
0,1600,11,0.02571375,0.00000000,0.02569390,0.00000000,0.02539533,0.00000000,0.01273801,0.00000000,0.01274846,0.01274846
0,1800,0,0.02569837,0.00000000,0.02567618,0.00000000,0.02539106,0.00000000,0.01272104,0.00000000,0.01273405,0.01273405
0,1800,1,0.02571985,0.00000000,0.02567212,0.00000000,0.02539261,0.00000000,0.01279218,0.00000000,0.01277978,0.01277978
0,1800,2,0.02568625,0.00000000,0.02567414,0.00000000,0.02539197,0.00000000,0.01277585,0.00000000,0.01276430,0.01276430
0,1800,3,0.02569395,0.00000000,0.02567362,0.00000000,0.02539010,0.00000000,0.01275657,0.00000000,0.01275708,0.01275708
0,1800,4,0.02569922,0.00000000,0.02568885,0.00000000,0.02539363,0.00000000,0.01275410,0.00000000,0.01275331,0.01275331
0,1800,5,0.02570293,0.00000000,0.02568559,0.00000000,0.02539340,0.00000000,0.01277137,0.00000000,0.01275718,0.01275718
0,1800,6,0.02568545,0.00000000,0.02567639,0.00000000,0.02539105,0.00000000,0.01273364,0.00000000,0.01274366,0.01274366
0,1800,7,0.02569728,0.00000000,0.02567100,0.00000000,0.02539461,0.00000000,0.01271346,0.00000000,0.01273580,0.01273580
0,1800,8,0.02568756,0.00000000,0.02568386,0.00000000,0.02539235,0.00000000,0.01275105,0.00000000,0.01274877,0.01274877
0,1800,9,0.02570815,0.00000000,0.02569345,0.00000000,0.02539473,0.00000000,0.01276301,0.00000000,0.01275645,0.01275645
0,1800,10,0.02575002,0.00000000,0.02571335,0.00000000,0.02539269,0.00000000,0.01276682,0.00000000,0.01277359,0.01277359
0,1800,11,0.02572439,0.00000000,0.02570724,0.00000000,0.02539612,0.00000000,0.01273846,0.00000000,0.01274827,0.01274827
0,2000,0,0.02570159,0.00000000,0.02568088,0.00000000,0.02539174,0.00000000,0.01271995,0.00000000,0.01273384,0.01273384
0,2000,1,0.02572668,0.00000000,0.02567832,0.00000000,0.02539334,0.00000000,0.01279172,0.00000000,0.01277954,0.01277954
0,2000,2,0.02569384,0.00000000,0.02568077,0.00000000,0.02539258,0.00000000,0.01277642,0.00000000,0.01276407,0.01276407
0,2000,3,0.02571527,0.00000000,0.02568661,0.00000000,0.02539075,0.00000000,0.01275647,0.00000000,0.01275687,0.01275687
0,2000,4,0.02571802,0.00000000,0.02570907,0.00000000,0.02539445,0.00000000,0.01275458,0.00000000,0.01275310,0.01275310
0,2000,5,0.02572195,0.00000000,0.02569905,0.00000000,0.02539447,0.00000000,0.01277206,0.00000000,0.01275699,0.01275699
0,2000,6,0.02571412,0.00000000,0.02569347,0.00000000,0.02539194,0.00000000,0.01273509,0.00000000,0.01274346,0.01274346
0,2000,7,0.02571009,0.00000000,0.02568422,0.00000000,0.02539581,0.00000000,0.01271179,0.00000000,0.01273563,0.01273563
0,2000,8,0.02571460,0.00000000,0.02569665,0.00000000,0.02539323,0.00000000,0.01275029,0.00000000,0.01274858,0.01274858
0,2000,9,0.02572323,0.00000000,0.02570670,0.00000000,0.02539595,0.00000000,0.01276282,0.00000000,0.01275624,0.01275624
0,2000,10,0.02575585,0.00000000,0.02571620,0.00000000,0.02539347,0.00000000,0.01276714,0.00000000,0.01277335,0.01277335
0,2000,11,0.02573108,0.00000000,0.02571789,0.00000000,0.02539713,0.00000000,0.01273827,0.00000000,0.01274811,0.01274811
0,2200,0,0.02570035,0.00000000,0.02568309,0.00000000,0.02539225,0.00000000,0.01272077,0.00000000,0.01273362,0.01273362
0,2200,1,0.02572752,0.00000000,0.02568804,0.00000000,0.02539380,0.00000000,0.01279143,0.00000000,0.01277931,0.01277931
0,2200,2,0.02572037,0.00000000,0.02569550,0.00000000,0.02539290,0.00000000,0.01277547,0.00000000,0.01276388,0.01276388
0,2200,3,0.02571321,0.00000000,0.02569292,0.00000000,0.02539113,0.00000000,0.01275644,0.00000000,0.01275663,0.01275663
0,2200,4,0.02572896,0.00000000,0.02571393,0.00000000,0.02539524,0.00000000,0.01275387,0.00000000,0.01275290,0.01275290
0,2200,5,0.02574000,0.00000000,0.02570517,0.00000000,0.02539501,0.00000000,0.01277177,0.00000000,0.01275679,0.01275679
0,2200,6,0.02571737,0.00000000,0.02569858,0.00000000,0.02539261,0.00000000,0.01273508,0.00000000,0.01274323,0.01274323
0,2200,7,0.02572847,0.00000000,0.02569708,0.00000000,0.02539637,0.00000000,0.01271133,0.00000000,0.01273542,0.01273542
0,2200,8,0.02572714,0.00000000,0.02570711,0.00000000,0.02539398,0.00000000,0.01274888,0.00000000,0.01274834,0.01274834
0,2200,9,0.02574554,0.00000000,0.02572475,0.00000000,0.02539624,0.00000000,0.01276196,0.00000000,0.01275601,0.01275601
0,2200,10,0.02577784,0.00000000,0.02572431,0.00000000,0.02539414,0.00000000,0.01276692,0.00000000,0.01277312,0.01277312
0,2200,11,0.02575601,0.00000000,0.02573123,0.00000000,0.02539785,0.00000000,0.01273836,0.00000000,0.01274791,0.01274791
0,2400,0,0.02572300,0.00000000,0.02570034,0.00000000,0.02539265,0.00000000,0.01272002,0.00000000,0.01273340,0.01273340
0,2400,1,0.02573685,0.00000000,0.02569881,0.00000000,0.02539415,0.00000000,0.01279129,0.00000000,0.01277910,0.01277910
0,2400,2,0.02574180,0.00000000,0.02571051,0.00000000,0.02539326,0.00000000,0.01277544,0.00000000,0.01276366,0.01276366
0,2400,3,0.02572232,0.00000000,0.02569752,0.00000000,0.02539200,0.00000000,0.01275644,0.00000000,0.01275640,0.01275640
0,2400,4,0.02574267,0.00000000,0.02572324,0.00000000,0.02539614,0.00000000,0.01275434,0.00000000,0.01275267,0.01275267
0,2400,5,0.02572064,0.00000000,0.02570967,0.00000000,0.02539592,0.00000000,0.01277144,0.00000000,0.01275659,0.01275659
0,2400,6,0.02572596,0.00000000,0.02571273,0.00000000,0.02539374,0.00000000,0.01273420,0.00000000,0.01274303,0.01274303
0,2400,7,0.02572645,0.00000000,0.02570587,0.00000000,0.02539741,0.00000000,0.01271064,0.00000000,0.01273523,0.01273523
0,2400,8,0.02575459,0.00000000,0.02572607,0.00000000,0.02539496,0.00000000,0.01274902,0.00000000,0.01274809,0.01274809
0,2400,9,0.02575414,0.00000000,0.02573473,0.00000000,0.02539711,0.00000000,0.01276184,0.00000000,0.01275580,0.01275580
0,2400,10,0.02579558,0.00000000,0.02573274,0.00000000,0.02539523,0.00000000,0.01276645,0.00000000,0.01277292,0.01277292
0,2400,11,0.02578669,0.00000000,0.02575575,0.00000000,0.02539914,0.00000000,0.01273695,0.00000000,0.01274773,0.01274773
0,2600,0,0.02573553,0.00000000,0.02570978,0.00000000,0.02539345,0.00000000,0.01272028,0.00000000,0.01273320,0.01273320
0,2600,1,0.02573083,0.00000000,0.02570966,0.00000000,0.02539472,0.00000000,0.01279106,0.00000000,0.01277886,0.01277886
0,2600,2,0.02577188,0.00000000,0.02573144,0.00000000,0.02539395,0.00000000,0.01277490,0.00000000,0.01276343,0.01276343
0,2600,3,0.02572811,0.00000000,0.02570383,0.00000000,0.02539234,0.00000000,0.01275583,0.00000000,0.01275620,0.01275620
0,2600,4,0.02577135,0.00000000,0.02573288,0.00000000,0.02539682,0.00000000,0.01275276,0.00000000,0.01275243,0.01275243
0,2600,5,0.02572618,0.00000000,0.02571443,0.00000000,0.02539667,0.00000000,0.01277092,0.00000000,0.01275639,0.01275639
0,2600,6,0.02574499,0.00000000,0.02572251,0.00000000,0.02539427,0.00000000,0.01273548,0.00000000,0.01274282,0.01274282
0,2600,7,0.02572849,0.00000000,0.02571518,0.00000000,0.02539798,0.00000000,0.01271066,0.00000000,0.01273503,0.01273503
0,2600,8,0.02575139,0.00000000,0.02573163,0.00000000,0.02539574,0.00000000,0.01274846,0.00000000,0.01274789,0.01274789
0,2600,9,0.02577849,0.00000000,0.02576084,0.00000000,0.02539771,0.00000000,0.01276300,0.00000000,0.01275558,0.01275558
0,2600,10,0.02580939,0.00000000,0.02574389,0.00000000,0.02539620,0.00000000,0.01276534,0.00000000,0.01277271,0.01277271
0,2600,11,0.02579897,0.00000000,0.02576826,0.00000000,0.02540032,0.00000000,0.01273659,0.00000000,0.01274752,0.01274752
0,2800,0,0.02574833,0.00000000,0.02572974,0.00000000,0.02539355,0.00000000,0.01271995,0.00000000,0.01273296,0.01273296
0,2800,1,0.02575611,0.00000000,0.02571764,0.00000000,0.02539513,0.00000000,0.01279036,0.00000000,0.01277864,0.01277864
0,2800,2,0.02579984,0.00000000,0.02574927,0.00000000,0.02539456,0.00000000,0.01277471,0.00000000,0.01276322,0.01276322
0,2800,3,0.02574006,0.00000000,0.02571980,0.00000000,0.02539293,0.00000000,0.01275520,0.00000000,0.01275599,0.01275599
0,2800,4,0.02578205,0.00000000,0.02574178,0.00000000,0.02539757,0.00000000,0.01275280,0.00000000,0.01275221,0.01275221
0,2800,5,0.02574954,0.00000000,0.02572547,0.00000000,0.02539757,0.00000000,0.01277108,0.00000000,0.01275622,0.01275622
0,2800,6,0.02575547,0.00000000,0.02573257,0.00000000,0.02539489,0.00000000,0.01273517,0.00000000,0.01274261,0.01274261
0,2800,7,0.02572798,0.00000000,0.02572278,0.00000000,0.02539869,0.00000000,0.01271142,0.00000000,0.01273480,0.01273480
0,2800,8,0.02577023,0.00000000,0.02574417,0.00000000,0.02539672,0.00000000,0.01274834,0.00000000,0.01274766,0.01274766
0,2800,9,0.02579123,0.00000000,0.02576927,0.00000000,0.02539840,0.00000000,0.01276250,0.00000000,0.01275537,0.01275537
0,2800,10,0.02581344,0.00000000,0.02575349,0.00000000,0.02539704,0.00000000,0.01276547,0.00000000,0.01277249,0.01277249
0,2800,11,0.02583015,0.00000000,0.02578946,0.00000000,0.02540107,0.00000000,0.01273711,0.00000000,0.01274733,0.01274733
0,3000,0,0.02575065,0.00000000,0.02572928,0.00000000,0.02539408,0.00000000,0.01271919,0.00000000,0.01273276,0.01273276
0,3000,1,0.02576992,0.00000000,0.02573149,0.00000000,0.02539562,0.00000000,0.01278959,0.00000000,0.01277841,0.01277841
0,3000,2,0.02580718,0.00000000,0.02575349,0.00000000,0.02539510,0.00000000,0.01277522,0.00000000,0.01276301,0.01276301
0,3000,3,0.02576634,0.00000000,0.02572803,0.00000000,0.02539330,0.00000000,0.01275637,0.00000000,0.01275576,0.01275576
0,3000,4,0.02578590,0.00000000,0.02574588,0.00000000,0.02539836,0.00000000,0.01275362,0.00000000,0.01275196,0.01275196
0,3000,5,0.02576044,0.00000000,0.02573681,0.00000000,0.02539827,0.00000000,0.01277082,0.00000000,0.01275601,0.01275601
0,3000,6,0.02576198,0.00000000,0.02574354,0.00000000,0.02539581,0.00000000,0.01273542,0.00000000,0.01274241,0.01274241
0,3000,7,0.02575895,0.00000000,0.02573608,0.00000000,0.02539949,0.00000000,0.01271146,0.00000000,0.01273460,0.01273460
0,3000,8,0.02576930,0.00000000,0.02574811,0.00000000,0.02539784,0.00000000,0.01274764,0.00000000,0.01274747,0.01274747
0,3000,9,0.02581535,0.00000000,0.02577658,0.00000000,0.02539931,0.00000000,0.01276273,0.00000000,0.01275515,0.01275515
0,3000,10,0.02582726,0.00000000,0.02576755,0.00000000,0.02539788,0.00000000,0.01276407,0.00000000,0.01277226,0.01277226
0,3000,11,0.02583982,0.00000000,0.02580363,0.00000000,0.02540204,0.00000000,0.01273731,0.00000000,0.01274711,0.01274711
0,3200,0,0.02575908,0.00000000,0.02573435,0.00000000,0.02539422,0.00000000,0.01271814,0.00000000,0.01273257,0.01273257
0,3200,1,0.02576853,0.00000000,0.02574532,0.00000000,0.02539632,0.00000000,0.01278948,0.00000000,0.01277819,0.01277819
0,3200,2,0.02580034,0.00000000,0.02575898,0.00000000,0.02539595,0.00000000,0.01277583,0.00000000,0.01276281,0.01276281
0,3200,3,0.02576330,0.00000000,0.02573585,0.00000000,0.02539423,0.00000000,0.01275640,0.00000000,0.01275555,0.01275555
0,3200,4,0.02581356,0.00000000,0.02576112,0.00000000,0.02539922,0.00000000,0.01275336,0.00000000,0.01275175,0.01275175
0,3200,5,0.02576493,0.00000000,0.02574226,0.00000000,0.02539921,0.00000000,0.01277116,0.00000000,0.01275577,0.01275577
0,3200,6,0.02578306,0.00000000,0.02576059,0.00000000,0.02539665,0.00000000,0.01273619,0.00000000,0.01274218,0.01274218
0,3200,7,0.02575681,0.00000000,0.02574812,0.00000000,0.02540044,0.00000000,0.01271141,0.00000000,0.01273437,0.01273437
0,3200,8,0.02579003,0.00000000,0.02576300,0.00000000,0.02539887,0.00000000,0.01274858,0.00000000,0.01274727,0.01274727
0,3200,9,0.02582496,0.00000000,0.02579888,0.00000000,0.02540027,0.00000000,0.01276279,0.00000000,0.01275497,0.01275497
0,3200,10,0.02586043,0.00000000,0.02578564,0.00000000,0.02539891,0.00000000,0.01276479,0.00000000,0.01277203,0.01277203
0,3200,11,0.02587155,0.00000000,0.02583191,0.00000000,0.02540332,0.00000000,0.01273768,0.00000000,0.01274695,0.01274695
0,3400,0,0.02575551,0.00000000,0.02574462,0.00000000,0.02539475,0.00000000,0.01271830,0.00000000,0.01273235,0.01273235
0,3400,1,0.02579802,0.00000000,0.02576093,0.00000000,0.02539677,0.00000000,0.01278925,0.00000000,0.01277797,0.01277797
0,3400,2,0.02582288,0.00000000,0.02575769,0.00000000,0.02539645,0.00000000,0.01277553,0.00000000,0.01276258,0.01276258
0,3400,3,0.02578291,0.00000000,0.02574620,0.00000000,0.02539515,0.00000000,0.01275636,0.00000000,0.01275534,0.01275534
